sample_id,class,sigma,seed,E,eta,E_nir,parasitic_frac,fill_achieved,radius_scale,n_redraws,n_restarts
2842,radius,0.1500,22320795,2.607248,0.365897,5.547490,0.045875,0.384845,0.983001,0,0
2843,radius,0.1500,22320796,2.600681,0.364975,5.485728,0.046242,0.384845,0.985026,0,0
2844,radius,0.1500,22320797,2.598244,0.364633,5.501440,0.044759,0.384845,1.010178,0,0
2845,radius,0.1500,22320798,2.607332,0.365909,5.581162,0.046706,0.384845,1.010363,0,0
2846,radius,0.1500,22320799,2.587674,0.363150,5.370897,0.044996,0.384845,0.979838,0,0
2847,radius,0.1500,22320800,2.599160,0.364762,5.523294,0.045570,0.384845,1.003017,0,0
2848,radius,0.1500,22320801,2.609779,0.366252,5.580169,0.047061,0.384845,0.974373,0,0
2849,radius,0.1500,22320802,2.596408,0.364376,5.475601,0.045524,0.384845,0.985365,0,0
2850,radius,0.1500,22320803,2.604444,0.365503,5.482226,0.044999,0.384845,0.996725,0,0
2851,radius,0.1500,22320804,2.596683,0.364414,5.475802,0.046239,0.384845,0.976512,0,0
2852,radius,0.1500,22320805,2.595867,0.364300,5.496134,0.045776,0.384845,0.994586,0,0
2853,radius,0.1500,22320806,2.598239,0.364633,5.512875,0.046124,0.384845,0.988907,0,0
2854,radius,0.1500,22320807,2.608014,0.366004,5.533111,0.046882,0.384845,0.978574,0,0
2855,radius,0.1500,22320808,2.617792,0.367377,5.630638,0.046472,0.384845,1.013463,0,0
2856,radius,0.1500,22320809,2.580320,0.362118,5.476680,0.044474,0.384845,1.004646,0,0
2857,radius,0.1500,22320810,2.593449,0.363960,5.517215,0.045919,0.384845,0.988841,0,0
2858,radius,0.1500,22320811,2.610822,0.366398,5.609330,0.046444,0.384845,1.003326,0,0
2859,radius,0.1500,22320812,2.605350,0.365631,5.534094,0.046196,0.384845,0.987768,0,0
2860,radius,0.1500,22320813,2.583713,0.362594,5.426848,0.044464,0.384845,1.003758,0,0
2861,radius,0.1500,22320814,2.586785,0.363025,5.455048,0.045851,0.384845,0.977447,0,0
2862,radius,0.1500,22320815,2.583869,0.362616,5.412385,0.044344,0.384845,0.990714,0,0
2863,radius,0.1500,22320816,2.609110,0.366158,5.584735,0.046097,0.384845,1.003567,0,0
2864,radius,0.1500,22320817,2.613628,0.366792,5.582993,0.046591,0.384845,0.994626,0,0
2865,radius,0.1500,22320818,2.613907,0.366831,5.667688,0.047858,0.384845,1.017818,0,0
2866,radius,0.1500,22320819,2.596121,0.364335,5.446713,0.045204,0.384845,1.001958,0,0
2867,radius,0.1500,22320820,2.593704,0.363996,5.523692,0.045384,0.384845,1.005914,0,0
2868,radius,0.1500,22320821,2.605835,0.365699,5.561362,0.046517,0.384845,0.992927,0,0
2869,radius,0.1500,22320822,2.595213,0.364208,5.522279,0.045646,0.384845,0.996230,0,0
2870,radius,0.1500,22320823,2.583391,0.362549,5.376306,0.044637,0.384845,0.979329,0,0
2871,radius,0.1500,22320824,2.601828,0.365136,5.559467,0.046102,0.384845,1.013485,0,0
2872,radius,0.1500,22320825,2.593733,0.364000,5.462189,0.044963,0.384845,0.990021,0,0
2873,radius,0.1500,22320826,2.606373,0.365774,5.590836,0.046484,0.384845,0.993156,0,0
2874,radius,0.1500,22320827,2.606348,0.365771,5.571002,0.046559,0.384845,1.000999,0,0
2875,radius,0.1500,22320828,2.578827,0.361908,5.388438,0.044933,0.384845,0.967285,0,0
2876,radius,0.1500,22320829,2.610841,0.366401,5.598232,0.046346,0.384845,0.999914,0,0
2877,radius,0.1500,22320830,2.623082,0.368119,5.666524,0.047719,0.384845,0.991187,0,0
2878,radius,0.1500,22320831,2.615343,0.367033,5.596808,0.046667,0.384845,1.004963,0,0
2879,radius,0.1500,22320832,2.583284,0.362534,5.375527,0.044331,0.384845,0.996222,0,0
2880,radius,0.1500,22320833,2.618190,0.367433,5.634367,0.047109,0.384845,0.997663,0,0
2881,radius,0.1500,22320834,2.601787,0.365131,5.519876,0.045911,0.384845,1.031738,0,0
2882,radius,0.1500,22320835,2.593780,0.364007,5.480491,0.046374,0.384845,0.989472,0,0
2883,radius,0.1500,22320836,2.584911,0.362762,5.444320,0.044384,0.384845,0.989304,0,0
2884,radius,0.1500,22320837,2.588024,0.363199,5.440999,0.045453,0.384845,0.993743,0,0
2885,radius,0.1500,22320838,2.597598,0.364543,5.527733,0.046814,0.384845,0.990705,0,0
2886,radius,0.1500,22320839,2.608228,0.366034,5.574353,0.046770,0.384845,1.013291,0,0
2887,radius,0.1500,22320840,2.606149,0.365743,5.568510,0.045617,0.384845,1.016246,0,0
2888,radius,0.1500,22320841,2.606948,0.365855,5.546396,0.045987,0.384845,0.987655,0,0
2889,radius,0.1500,22320842,2.597438,0.364520,5.471130,0.045138,0.384845,0.988816,0,0
2890,radius,0.1500,22320843,2.596163,0.364341,5.516223,0.045446,0.384845,1.009859,0,0
2891,radius,0.1500,22320844,2.613151,0.366725,5.581148,0.046941,0.384845,1.002545,0,0
2892,radius,0.1500,22320845,2.613009,0.366705,5.571776,0.046224,0.384845,0.981843,0,0
2893,radius,0.1500,22320846,2.611586,0.366506,5.624577,0.047374,0.384845,1.002187,0,0
2894,radius,0.1500,22320847,2.593280,0.363937,5.423965,0.045220,0.384845,0.998690,0,0
2895,radius,0.1500,22320848,2.576426,0.361571,5.371448,0.045082,0.384845,0.969531,0,0
2896,radius,0.1500,22320849,2.601034,0.365025,5.490099,0.046062,0.384845,0.985279,0,0
2897,radius,0.1500,22320850,2.604957,0.365575,5.540328,0.045575,0.384845,1.000122,0,0
2898,radius,0.1500,22320851,2.610034,0.366288,5.523067,0.045899,0.384845,0.989035,0,0
2899,radius,0.1500,22320852,2.584913,0.362763,5.438629,0.044739,0.384845,1.007748,0,0
2900,radius,0.1500,22320853,2.591745,0.363721,5.455901,0.045211,0.384845,1.002726,0,0
2901,radius,0.1500,22320854,2.604093,0.365454,5.562671,0.046963,0.384845,0.984078,0,0
2902,radius,0.1500,22320855,2.600346,0.364928,5.567640,0.046376,0.384845,0.997927,0,0
2903,radius,0.1500,22320856,2.598726,0.364701,5.513933,0.046159,0.384845,1.002584,0,0
2904,radius,0.1500,22320857,2.588064,0.363205,5.413835,0.044765,0.384845,0.980110,0,0
2905,radius,0.1500,22320858,2.596786,0.364429,5.510321,0.046278,0.384845,0.974533,0,0
2906,radius,0.1500,22320859,2.597813,0.364573,5.512550,0.045762,0.384845,0.998019,0,0
2907,radius,0.1500,22320860,2.599784,0.364849,5.492569,0.045146,0.384845,0.999378,0,0
2908,radius,0.1500,22320861,2.588859,0.363316,5.463431,0.045719,0.384845,1.005623,0,0
2909,radius,0.1500,22320862,2.607260,0.365899,5.503392,0.046791,0.384845,0.994381,0,0
2910,radius,0.1500,22320863,2.597320,0.364504,5.476903,0.045187,0.384845,0.988882,0,0
2911,radius,0.2000,22330784,2.600382,0.364933,5.561658,0.047323,0.384845,0.993436,0,0
2912,radius,0.2000,22330785,2.605871,0.365704,5.598638,0.047301,0.384845,0.983948,0,0
2913,radius,0.2000,22330786,2.600866,0.365001,5.629134,0.047718,0.384845,0.994224,0,0
2914,radius,0.2000,22330787,2.600007,0.364881,5.639866,0.048040,0.384845,0.989473,0,0
2915,radius,0.2000,22330788,2.600384,0.364934,5.611681,0.047482,0.384845,0.997142,0,0
2916,radius,0.2000,22330789,2.601468,0.365086,5.610742,0.047553,0.384845,0.992191,0,0
2917,radius,0.2000,22330790,2.603536,0.365376,5.625238,0.047328,0.384845,1.000597,0,0
2918,radius,0.2000,22330791,2.602390,0.365215,5.552628,0.047400,0.384845,0.967450,0,0
2919,radius,0.2000,22330792,2.599850,0.364859,5.675908,0.049597,0.384845,0.992588,0,0
2920,radius,0.2000,22330793,2.617710,0.367365,5.695128,0.048673,0.384845,0.991594,0,0
2921,radius,0.2000,22330794,2.618489,0.367474,5.710380,0.049151,0.384845,0.988697,0,0
2922,radius,0.2000,22330795,2.586217,0.362945,5.487995,0.047088,0.384845,1.015223,0,0
2923,radius,0.2000,22330796,2.605102,0.365596,5.680796,0.049030,0.384845,1.028483,0,0
2924,radius,0.2000,22330797,2.595057,0.364186,5.595961,0.047919,0.384845,1.009486,0,0
2925,radius,0.2000,22330798,2.603935,0.365432,5.642950,0.048476,0.384845,0.996805,0,0
2926,radius,0.2000,22330799,2.608963,0.366138,5.732781,0.047889,0.384845,1.037366,0,0
2927,radius,0.2000,22330800,2.607802,0.365975,5.667627,0.048724,0.384845,0.989275,0,0
2928,radius,0.2000,22330801,2.617733,0.367368,5.723592,0.049538,0.384845,0.989095,0,0
2929,radius,0.2000,22330802,2.587094,0.363069,5.541291,0.048634,0.384845,0.975700,0,0
2930,radius,0.2000,22330803,2.590679,0.363572,5.515522,0.047956,0.384845,0.994790,0,0
2931,radius,0.2000,22330804,2.605442,0.365643,5.664092,0.047901,0.384845,0.999050,0,0
2932,radius,0.2000,22330805,2.606334,0.365769,5.648043,0.047226,0.384845,1.016205,0,0
2933,radius,0.2000,22330806,2.607321,0.365907,5.617888,0.046742,0.384845,0.993351,0,0
2934,radius,0.2000,22330807,2.592880,0.363881,5.591528,0.047876,0.384845,0.974364,0,0
2935,radius,0.2000,22330808,2.601630,0.365109,5.631852,0.048179,0.384845,0.984842,0,0
2936,radius,0.2000,22330809,2.610200,0.366311,5.672993,0.048316,0.384845,0.991517,0,0
2937,radius,0.2000,22330810,2.594198,0.364065,5.548385,0.047979,0.384845,0.977472,0,0
2938,radius,0.2000,22330811,2.613107,0.366719,5.700209,0.048790,0.384845,1.011216,0,0
2939,radius,0.2000,22330812,2.589175,0.363361,5.550709,0.046967,0.384845,0.989394,0,0
2940,radius,0.2000,22330813,2.609262,0.366180,5.673198,0.049334,0.384845,0.997676,0,0
2941,radius,0.2000,22330814,2.591225,0.363648,5.523878,0.046908,0.384845,0.990703,0,0
2942,radius,0.2000,22330815,2.616183,0.367151,5.749495,0.049528,0.384845,0.992155,0,0
2943,radius,0.2000,22330816,2.596904,0.364445,5.648449,0.048464,0.384845,1.005919,0,0
2944,radius,0.2000,22330817,2.608940,0.366134,5.675869,0.048429,0.384845,0.984007,0,0
2945,radius,0.2000,22330818,2.605706,0.365680,5.664097,0.048313,0.384845,1.003983,0,0
2946,radius,0.2000,22330819,2.602857,0.365281,5.616856,0.048789,0.384845,0.984249,0,0
2947,radius,0.2000,22330820,2.618408,0.367463,5.663003,0.048664,0.384845,0.984125,0,0
2948,radius,0.2000,22330821,2.622227,0.367999,5.745260,0.049595,0.384845,1.019711,0,0
2949,radius,0.2000,22330822,2.609571,0.366223,5.739388,0.049739,0.384845,1.014110,0,0
2950,radius,0.2000,22330823,2.605541,0.365657,5.600313,0.047279,0.384845,0.961297,0,0
2951,radius,0.2000,22330824,2.598475,0.364666,5.615554,0.048366,0.384845,0.999700,0,0
2952,radius,0.2000,22330825,2.597123,0.364476,5.595480,0.047012,0.384845,0.989852,0,0
2953,radius,0.2000,22330826,2.619793,0.367658,5.698312,0.048153,0.384845,0.967507,0,0
2954,radius,0.2000,22330827,2.608248,0.366037,5.736084,0.048972,0.384845,1.004660,0,0
2955,radius,0.2000,22330828,2.601388,0.365075,5.689240,0.048929,0.384845,1.006070,0,0
2956,radius,0.2000,22330829,2.613439,0.366766,5.705475,0.047881,0.384845,0.988148,0,0
2957,radius,0.2000,22330830,2.591256,0.363653,5.564661,0.047290,0.384845,0.999649,0,0
2958,radius,0.2000,22330831,2.612380,0.366617,5.587738,0.046764,0.384845,0.990654,0,0
2959,radius,0.2000,22330832,2.605445,0.365644,5.609312,0.047691,0.384845,0.991651,0,0
2960,radius,0.2000,22330833,2.589692,0.363433,5.571194,0.047679,0.384845,0.999312,0,0
2961,radius,0.2000,22330834,2.606341,0.365770,5.707628,0.048829,0.384845,0.992857,0,0
2962,radius,0.2000,22330835,2.611252,0.366459,5.665326,0.047830,0.384845,1.000377,0,0
2963,radius,0.2000,22330836,2.605376,0.365634,5.657982,0.049178,0.384845,0.985349,0,0
2964,radius,0.2000,22330837,2.607514,0.365934,5.731128,0.049077,0.384845,1.031585,0,0
2965,radius,0.2000,22330838,2.606157,0.365744,5.623661,0.048301,0.384845,0.978261,0,0
2966,radius,0.2000,22330839,2.603432,0.365361,5.637051,0.049490,0.384845,0.977448,0,0
2967,radius,0.2000,22330840,2.600292,0.364921,5.591143,0.048014,0.384845,0.970041,0,0
2968,radius,0.2000,22330841,2.608310,0.366046,5.710151,0.048770,0.384845,1.024561,0,0
2969,radius,0.2000,22330842,2.604303,0.365484,5.577255,0.046032,0.384845,0.967549,0,0
2970,radius,0.2000,22330843,2.602548,0.365237,5.652027,0.048363,0.384845,1.012497,0,0
2971,radius,0.2000,22330844,2.595345,0.364226,5.547488,0.046547,0.384845,0.965119,0,0
2972,radius,0.2000,22330845,2.600740,0.364984,5.651719,0.048987,0.384845,0.987254,0,0
2973,radius,0.2000,22330846,2.618469,0.367472,5.776664,0.049808,0.384845,1.007489,0,0
2974,radius,0.2000,22330847,2.603946,0.365434,5.648742,0.047245,0.384845,1.017729,0,0
2975,radius,0.2000,22330848,2.603091,0.365314,5.602510,0.047410,0.384845,1.008423,0,0
2976,radius,0.2000,22330849,2.602090,0.365173,5.643481,0.047783,0.384845,0.976417,0,0
2977,radius,0.2000,22330850,2.598148,0.364620,5.598776,0.047970,0.384845,0.967821,0,0
2978,radius,0.2000,22330851,2.605270,0.365619,5.622256,0.047830,0.384845,0.979449,0,0
2979,radius,0.2000,22330852,2.595974,0.364315,5.582286,0.048872,0.384845,0.965889,0,0
2980,radius,0.2000,22330853,2.606279,0.365761,5.655767,0.048147,0.384845,1.001484,0,0
2981,radius,0.2000,22330854,2.613050,0.366711,5.673457,0.048137,0.384845,0.994566,0,0
2982,radius,0.2000,22330855,2.589039,0.363341,5.573006,0.047977,0.384845,0.999784,0,0
2983,radius,0.2000,22330856,2.606241,0.365756,5.597186,0.047911,0.384845,0.958858,0,0
2984,radius,0.2000,22330857,2.613060,0.366713,5.658667,0.048231,0.384845,0.988801,0,0
2985,radius,0.2000,22330858,2.611678,0.366519,5.671564,0.048371,0.384845,1.018046,0,0
2986,radius,0.2000,22330859,2.601281,0.365060,5.646543,0.048867,0.384845,0.983435,0,0
2987,radius,0.2000,22330860,2.613468,0.366770,5.681480,0.048049,0.384845,1.014117,0,0
2988,radius,0.2000,22330861,2.609051,0.366150,5.660946,0.048365,0.384845,0.994340,0,0
2989,radius,0.2000,22330862,2.608072,0.366013,5.630612,0.047044,0.384845,1.002175,0,0
2990,radius,0.2000,22330863,2.612122,0.366581,5.697446,0.048901,0.384845,1.002485,0,0
2991,radius,0.2500,22340784,2.589059,0.363344,5.647255,0.048658,0.384845,1.007230,0,0
2992,radius,0.2500,22340785,2.598636,0.364688,5.693485,0.048600,0.384845,1.015749,0,0
2993,radius,0.2500,22340786,2.573591,0.361174,5.599807,0.049323,0.384845,0.998901,0,0
2994,radius,0.2500,22340787,2.617182,0.367291,5.761166,0.049778,0.384845,0.962611,0,0
2995,radius,0.2500,22340788,2.586023,0.362918,5.665001,0.049145,0.384845,1.023870,0,0
2996,radius,0.2500,22340789,2.601836,0.365137,5.699483,0.049206,0.384845,0.998189,0,0
2997,radius,0.2500,22340790,2.601055,0.365028,5.664063,0.049280,0.384845,0.989209,0,0
2998,radius,0.2500,22340791,2.612573,0.366644,5.869639,0.051538,0.384845,1.004366,0,0
2999,radius,0.2500,22340792,2.567677,0.360344,5.578756,0.049214,0.384845,1.012993,0,0
3000,radius,0.2500,22340793,2.593121,0.363914,5.617199,0.049308,0.384845,1.000796,0,0
3001,radius,0.2500,22340794,2.592883,0.363881,5.623369,0.049584,0.384845,0.981570,0,0
3002,radius,0.2500,22340795,2.598357,0.364649,5.693866,0.049577,0.384845,1.006798,0,0
3003,radius,0.2500,22340796,2.587640,0.363145,5.600650,0.048881,0.384845,0.988526,0,0
3004,radius,0.2500,22340797,2.538286,0.356219,5.416471,0.048001,0.384845,0.977262,0,0
3005,radius,0.2500,22340798,2.610201,0.366311,5.734221,0.049655,0.384845,0.989307,0,0
3006,radius,0.2500,22340799,2.569481,0.360597,5.566548,0.048568,0.384845,1.002952,0,0
3007,radius,0.2500,22340800,2.577856,0.361772,5.553319,0.048022,0.384845,1.012241,0,0
3008,radius,0.2500,22340801,2.593884,0.364021,5.695834,0.049680,0.384845,1.032158,0,0
3009,radius,0.2500,22340802,2.598551,0.364676,5.754220,0.049652,0.384845,0.985836,0,0
3010,radius,0.2500,22340803,2.591838,0.363734,5.588814,0.047669,0.384845,0.996606,0,0
3011,radius,0.2500,22340804,2.602585,0.365243,5.640616,0.048163,0.384845,0.970982,0,0
3012,radius,0.2500,22340805,2.603651,0.365392,5.711297,0.048862,0.384845,0.954358,0,0
3013,radius,0.2500,22340806,2.587824,0.363171,5.665288,0.050092,0.384845,0.973392,0,0
3014,radius,0.2500,22340807,2.585192,0.362802,5.669832,0.049370,0.384845,1.022990,0,0
3015,radius,0.2500,22340808,2.576824,0.361627,5.546826,0.048880,0.384845,0.944496,0,0
3016,radius,0.2500,22340809,2.576770,0.361620,5.648026,0.049850,0.384845,1.015446,0,0
3017,radius,0.2500,22340810,2.573364,0.361142,5.439998,0.047300,0.384845,0.974463,0,0
3018,radius,0.2500,22340811,2.606246,0.365756,5.692543,0.049796,0.384845,0.964272,0,0
3019,radius,0.2500,22340812,2.618615,0.367492,5.707228,0.049245,0.384845,0.987501,0,0
3020,radius,0.2500,22340813,2.588567,0.363275,5.576495,0.049782,0.384845,0.951146,0,0
3021,radius,0.2500,22340814,2.584861,0.362755,5.600892,0.049381,0.384845,0.965632,0,0
3022,radius,0.2500,22340815,2.573561,0.361169,5.582913,0.049630,0.384845,0.972212,0,0
3023,radius,0.2500,22340816,2.595244,0.364212,5.659488,0.048765,0.384845,1.013418,0,0
3024,radius,0.2500,22340817,2.594150,0.364059,5.715253,0.050578,0.384845,0.990480,0,0
3025,radius,0.2500,22340818,2.591596,0.363700,5.636166,0.048875,0.384845,0.973074,0,0
3026,radius,0.2500,22340819,2.588451,0.363259,5.657009,0.049774,0.384845,0.999726,0,0
3027,radius,0.2500,22340820,2.593207,0.363926,5.672263,0.049654,0.384845,1.014979,0,1
3028,radius,0.2500,22340821,2.564945,0.359960,5.461192,0.048007,0.384845,0.989105,0,0
3029,radius,0.2500,22340822,2.594215,0.364068,5.615133,0.048658,0.384845,0.979976,0,0
3030,radius,0.2500,22340823,2.620337,0.367734,5.885120,0.050892,0.384845,1.014985,0,0
3031,radius,0.2500,22340824,2.589905,0.363463,5.725749,0.050853,0.384845,1.001468,0,0
3032,radius,0.2500,22340825,2.574734,0.361334,5.570181,0.048780,0.384845,1.004058,0,0
3033,radius,0.2500,22340826,2.585264,0.362812,5.626149,0.049231,0.384845,0.988809,0,0
3034,radius,0.2500,22340827,2.575752,0.361477,5.653985,0.049749,0.384845,0.974674,0,0
3035,radius,0.2500,22340828,2.583206,0.362523,5.623183,0.049358,0.384845,0.976865,0,0
3036,radius,0.2500,22340829,2.610672,0.366377,5.743237,0.049777,0.384845,0.986368,0,0
3037,radius,0.2500,22340830,2.594889,0.364162,5.675346,0.049915,0.384845,0.964033,0,0
3038,radius,0.2500,22340831,2.596041,0.364324,5.643091,0.048860,0.384845,0.993665,0,0
3039,radius,0.2500,22340832,2.580745,0.362178,5.511681,0.047791,0.384845,0.956311,0,0
3040,radius,0.2500,22340833,2.587426,0.363115,5.606818,0.049086,0.384845,1.011149,0,0
3041,radius,0.2500,22340834,2.580548,0.362150,5.625389,0.048656,0.384845,0.976108,0,0
3042,radius,0.2500,22340835,2.556906,0.358832,5.505760,0.047816,0.384845,1.010813,0,0
3043,radius,0.2500,22340836,2.563692,0.359784,5.488159,0.049401,0.384845,0.979444,0,0
3044,radius,0.2500,22340837,2.595019,0.364181,5.657200,0.049343,0.384845,1.029520,0,0
3045,radius,0.2500,22340838,2.583615,0.362580,5.650942,0.048806,0.384845,1.005744,0,0
3046,radius,0.2500,22340839,2.591964,0.363752,5.652885,0.048782,0.384845,0.991271,0,0
3047,radius,0.2500,22340840,2.608748,0.366107,5.682295,0.048800,0.384845,0.982427,0,0
3048,radius,0.2500,22340841,2.577323,0.361697,5.575302,0.048825,0.384845,0.989605,0,0
3049,radius,0.2500,22340842,2.587590,0.363138,5.614141,0.048221,0.384845,1.023880,0,0
3050,radius,0.2500,22340843,2.593895,0.364023,5.717423,0.050378,0.384845,0.994398,0,0
3051,radius,0.2500,22340844,2.598966,0.364735,5.766061,0.049956,0.384845,0.997775,0,0
3052,radius,0.2500,22340845,2.598487,0.364667,5.751971,0.050414,0.384845,0.990403,0,0
3053,radius,0.2500,22340846,2.609164,0.366166,5.748473,0.050082,0.384845,1.007603,0,0
3054,radius,0.2500,22340847,2.606971,0.365858,5.686118,0.049291,0.384845,0.965831,0,0
3055,radius,0.2500,22340848,2.587102,0.363070,5.543440,0.047809,0.384845,0.994652,0,0
3056,radius,0.2500,22340849,2.578012,0.361794,5.597019,0.048320,0.384845,1.008652,0,0
3057,radius,0.2500,22340850,2.611071,0.366433,5.789621,0.050489,0.384845,0.989656,0,0
3058,radius,0.2500,22340851,2.578540,0.361868,5.574473,0.048687,0.384845,0.967551,0,0
3059,radius,0.2500,22340852,2.583351,0.362543,5.648089,0.049645,0.384845,0.987918,0,1
3060,radius,0.2500,22340853,2.592172,0.363781,5.636684,0.049700,0.384845,0.994544,0,0
3061,radius,0.2500,22340854,2.616794,0.367237,5.787814,0.050154,0.384845,1.036530,0,0
3062,radius,0.2500,22340855,2.563299,0.359729,5.513813,0.048855,0.384845,1.000540,0,0
3063,radius,0.2500,22340856,2.600433,0.364941,5.706807,0.049354,0.384845,1.004328,0,0
3064,radius,0.2500,22340857,2.573728,0.361193,5.558610,0.049513,0.384845,0.991787,0,0
3065,radius,0.2500,22340858,2.600689,0.364976,5.701572,0.048481,0.384845,0.989522,0,0
3066,radius,0.2500,22340859,2.592397,0.363813,5.683589,0.049906,0.384845,1.015285,0,0
3067,radius,0.2500,22340860,2.573681,0.361186,5.668164,0.050147,0.384845,0.982874,0,0
3068,radius,0.2500,22340861,2.601926,0.365150,5.707818,0.049560,0.384845,0.999526,0,0
3069,radius,0.2500,22340862,2.587021,0.363058,5.687144,0.050516,0.384845,0.977278,0,0
3070,radius,0.2500,22340863,2.595181,0.364203,5.620428,0.047573,0.384845,0.963947,0,0
3071,radius,0.3000,22350784,2.562121,0.359564,5.423303,0.048233,0.384845,0.938073,0,0
3072,radius,0.3000,22350785,2.586294,0.362956,5.662577,0.049470,0.384845,0.977329,0,0
3073,radius,0.3000,22350786,2.560611,0.359352,5.552271,0.050332,0.384845,0.980958,0,2
3074,radius,0.3000,22350787,2.575903,0.361498,5.637910,0.050306,0.384845,0.970000,0,0
3075,radius,0.3000,22350788,2.578002,0.361793,5.578231,0.048815,0.384845,0.970857,0,0
3076,radius,0.3000,22350789,2.557035,0.358850,5.573548,0.050062,0.384845,0.991394,0,2
3077,radius,0.3000,22350790,2.576421,0.361571,5.633709,0.050606,0.384845,0.977388,0,0
3078,radius,0.3000,22350791,2.562112,0.359563,5.632887,0.050353,0.384845,0.968740,0,0
3079,radius,0.3000,22350792,2.554493,0.358493,5.559617,0.049607,0.384845,0.971919,0,1
3080,radius,0.3000,22350793,2.580513,0.362145,5.671083,0.050005,0.384845,1.000811,0,0
3081,radius,0.3000,22350794,2.565310,0.360011,5.590328,0.050628,0.384845,0.973672,0,1
